Date,CRK,XOM,COP,CVX,MRO,HAL,NC,MUR,HP,NR,OXY,APA,RRC,TDW,OII,RES,EOG,TTI,SM,PTEN,TEN,LNG,VLO,DRQ,CNX,DVN,OIS,FTI
2005-04-01,132.32516479492188,31.58454132080078,22.076135635375977,28.390316009521484,9.818153381347656,16.799375534057617,4.604751110076904,25.25088882446289,11.311182975769043,5.769999980926514,21.211902618408203,47.584808349609375,14.880438804626465,998.679443359375,8.446449279785156,2.379945993423462,20.806602478027344,8.612961769104004,24.129133224487305,20.49700355529785,111.5999984741211,32.777278900146484,22.3299560546875,16.239999771118164,17.69904327392578,37.429988861083984,11.925713539123535,4.134946823120117
2005-04-04,130.71144104003906,31.636695861816406,22.134183883666992,27.27500343322754,9.818153381347656,16.893447875976562,4.760448455810547,25.355440139770508,11.263152122497559,6.0,21.211902618408203,48.032291412353516,15.03377914428711,1008.81298828125,8.42435073852539,2.387728452682495,20.72794532775879,8.63348388671875,24.43920135498047,20.60818099975586,112.75,33.12518310546875,22.011199951171875,15.925000190734863,18.034658432006836,37.41487503051758,12.074286460876465,4.096978664398193
2005-04-05,128.55979919433594,31.328937530517578,21.683780670166016,26.667068481445312,9.7123384475708,16.724136352539062,4.809047222137451,25.02937889099121,11.18403148651123,6.059999942779541,21.053470611572266,47.42554473876953,15.13805103302002,985.505126953125,8.375732421875,2.3939552307128906,20.686546325683594,8.507426261901855,24.298259735107422,20.32229232788086,112.2750015258789,33.80607223510742,21.646499633789062,16.125,17.997770309448242,36.61417007446289,12.131428718566895,4.041861534118652
2005-04-06,129.00802612304688,31.767107009887695,22.194238662719727,27.394657135009766,9.846640586853027,17.138002395629883,4.803647041320801,25.412675857543945,11.492027282714844,6.230000019073486,21.361692428588867,48.04745864868164,15.769826889038086,1005.2662353515625,8.453080177307129,2.490459680557251,20.71138572692871,8.674524307250977,24.298259735107422,20.997316360473633,112.7750015258789,34.740440368652344,23.022010803222656,16.260000228881836,17.960887908935547,37.00695037841797,12.337142944335938,4.070032596588135
2005-04-07,127.57365417480469,31.741029739379883,22.090147018432617,27.744094848632812,9.850709915161133,16.97245979309082,4.821196556091309,25.313125610351562,11.500506401062012,6.199999809265137,21.033315658569336,47.091827392578125,15.947700500488281,989.5588989257812,8.439817428588867,2.45621657371521,20.334671020507812,8.563125610351562,24.204299926757812,20.854360580444336,114.69999694824219,34.22355651855469,22.553937911987305,16.399999618530273,17.783864974975586,36.818115234375,12.217143058776855,4.088403224945068
2005-04-08,124.83930969238281,31.30284881591797,21.845922470092773,27.13617706298828,9.716407775878906,16.678985595703125,4.7356977462768555,24.857637405395508,11.288581848144531,6.119999885559082,20.80286979675293,45.93140411376953,15.647157669067383,969.54443359375,8.234293937683105,2.412632703781128,19.577083587646484,8.2582426071167,23.452611923217773,20.19521713256836,112.0,33.925357818603516,22.169132232666016,16.350000381469727,17.426122665405273,35.42817687988281,11.84571361541748,3.9953181743621826
2005-04-11,125.78062438964844,31.44890022277832,22.086139678955078,27.22233009338379,9.869024276733398,16.776813507080078,4.679449558258057,24.959680557250977,11.424216270446777,6.130000114440918,20.961307525634766,46.158931732177734,15.340466499328613,977.398193359375,8.236503601074219,2.460885524749756,20.10283088684082,8.33153247833252,23.292879104614258,20.32229232788086,111.5999984741211,33.93032455444336,21.96524429321289,16.649999618530273,17.33392333984375,35.66237258911133,12.0,4.016140937805176
2005-04-12,126.0047607421875,31.521942138671875,21.6757755279541,26.681447982788086,9.594319343566895,16.532251358032227,4.687549591064453,24.317533493041992,11.285754203796387,6.130000114440918,20.644447326660156,45.06676483154297,14.99084758758545,953.8372802734375,8.174626350402832,2.432868242263794,19.61849021911621,8.208406448364258,23.151933670043945,19.615489959716797,112.25,33.44823455810547,21.38517951965332,16.44499969482422,17.208528518676758,34.929622650146484,11.897143363952637,3.8997840881347656
2005-04-13,121.25322723388672,30.8542537689209,21.079233169555664,25.977771759033203,9.285019874572754,16.08827781677246,4.567852973937988,23.48370361328125,10.941020965576172,6.0,19.75437355041504,43.7319221496582,14.377471923828125,926.9832153320312,7.92711067199707,2.378390312194824,18.98041343688965,7.92404317855835,22.18413734436035,18.948410034179688,104.3499984741211,32.116268157958984,20.980268478393555,16.299999237060547,16.507795333862305,34.34039306640625,11.497142791748047,3.776078462600708
2005-04-14,117.89131927490234,30.645601272583008,20.993154525756836,25.738439559936523,9.327757835388184,15.934020042419434,4.454905033111572,23.04813575744629,11.020148277282715,6.130000114440918,19.739973068237305,44.17179489135742,14.561484336853027,919.1295776367188,7.812191009521484,2.3690500259399414,18.934833526611328,7.888864517211914,21.798900604248047,19.170774459838867,99.0,31.659027099609375,20.727575302124023,16.125,16.043100357055664,34.393272399902344,11.445713996887207,3.8079235553741455
